local_date,ws,wd,tc,rh,pres,rr,sun,cc
2018-09-01 00:00:00-03:00,0.56,315.0,17.1,68,924.9204346028882,0.0,0.0,
2018-09-01 01:00:00-03:00,0.56,315.0,16.5,70,924.9518330815164,0.0,0.0,
2018-09-01 02:00:00-03:00,0.28,315.0,16.0,83,924.8499091917237,0.0,0.0,
2018-09-01 03:00:00-03:00,0.0,315.0,15.9,87,924.4813405650889,0.0,0.0,
2018-09-01 04:00:00-03:00,0.28,315.0,15.9,88,924.5127390437171,0.0,0.0,
2018-09-01 05:00:00-03:00,0.83,337.5,16.6,78,924.6774598907664,0.0,0.0,
2018-09-01 06:00:00-03:00,1.11,337.5,17.0,74,925.3754702115,0.0,0.4,
2018-09-01 07:00:00-03:00,1.67,45.0,21.1,61,925.8462249882633,0.0,1.0,0.0
2018-09-01 08:00:00-03:00,2.22,22.5,23.3,49,926.2561835917895,0.0,1.0,0.0
2018-09-01 09:00:00-03:00,1.94,0.0,26.6,41,926.1347303272106,0.0,1.0,0.0
2018-09-01 10:00:00-03:00,2.5,337.5,28.4,36,925.9221871141975,0.0,1.0,0.0
2018-09-01 11:00:00-03:00,2.5,337.5,29.5,29,924.9737742884212,0.0,1.0,0.0
2018-09-01 12:00:00-03:00,2.5,0.0,30.4,27,924.6020922968883,0.0,1.0,0.0
2018-09-01 13:00:00-03:00,1.67,315.0,30.9,25,923.9649999203291,0.0,0.9,0.0
2018-09-01 14:00:00-03:00,1.67,22.5,31.5,23,923.4037636784211,0.0,1.0,0.0
2018-09-01 15:00:00-03:00,2.22,135.0,23.6,64,923.8510410260528,0.0,0.3,2.0
2018-09-01 16:00:00-03:00,2.22,135.0,18.9,86,924.9696907575989,0.0,0.0,5.0
2018-09-01 17:00:00-03:00,2.5,157.5,17.1,91,925.6526888520395,0.0,0.0,10.0
2018-09-01 18:00:00-03:00,1.11,180.0,17.2,89,925.8765709191713,0.0,0.0,10.0
2018-09-01 19:00:00-03:00,0.83,180.0,17.1,88,926.3055018290133,0.0,0.0,6.0
2018-09-01 20:00:00-03:00,0.83,135.0,17.1,89,926.4687268048028,0.0,0.0,6.0
2018-09-01 21:00:00-03:00,0.83,135.0,16.9,91,926.5712251483026,0.0,0.0,10.0
2018-09-01 22:00:00-03:00,0.83,135.0,16.9,90,926.5066687509868,0.0,0.0,10.0
2018-09-01 23:00:00-03:00,0.56,112.5,15.8,92,926.1422855458421,0.0,0.0,10.0
2018-09-02 00:00:00-03:00,0.0,112.5,15.2,93,925.6370631047763,0.0,0.0,0.0
2018-09-02 01:00:00-03:00,1.11,112.5,15.0,93,924.9985182952895,0.0,0.0,
2018-09-02 02:00:00-03:00,0.56,90.0,14.9,94,924.3599734858028,0.0,0.0,
2018-09-02 03:00:00-03:00,1.94,45.0,16.3,82,923.9880734131581,0.0,0.0,
2018-09-02 04:00:00-03:00,1.94,45.0,16.2,82,924.0161404457766,0.0,0.0,
2018-09-02 05:00:00-03:00,1.67,45.0,15.3,86,924.0442074783949,0.0,0.0,
2018-09-02 06:00:00-03:00,1.67,45.0,16.1,86,924.4722416162765,0.0,0.3,
2018-09-02 07:00:00-03:00,1.67,22.5,20.1,67,924.7949921921054,0.0,1.0,0.0
2018-09-02 08:00:00-03:00,2.22,22.5,23.1,55,925.1176775732962,0.0,1.0,1.0
2018-09-02 09:00:00-03:00,1.39,22.5,25.0,49,925.3074839096054,0.0,1.0,2.0
2018-09-02 10:00:00-03:00,1.39,315.0,27.2,41,924.8598849350922,0.0,1.0,7.0
2018-09-02 11:00:00-03:00,2.22,337.5,28.7,36,924.0747188166513,0.0,1.0,10.0
2018-09-02 12:00:00-03:00,2.78,292.5,29.8,30,922.9636677668291,0.0,1.0,5.0
2018-09-02 13:00:00-03:00,3.06,315.0,29.5,29,922.4326905296449,0.0,0.1,4.0
2018-09-02 14:00:00-03:00,2.22,292.5,30.2,29,921.8714716729737,0.0,0.4,7.0
2018-09-02 15:00:00-03:00,1.39,112.5,27.6,42,922.2730780034211,0.0,0.4,6.0
2018-09-02 16:00:00-03:00,2.22,157.5,19.2,84,922.9168346052237,0.1,0.7,2.0
2018-09-02 17:00:00-03:00,2.5,157.5,17.4,94,923.3792023384342,0.0,0.0,7.0
2018-09-02 18:00:00-03:00,1.67,157.5,17.3,92,924.1494258458092,0.0,0.0,10.0
2018-09-02 19:00:00-03:00,1.39,157.5,17.1,92,924.3125769343421,0.0,0.0,10.0
2018-09-02 20:00:00-03:00,0.83,135.0,17.3,91,924.0771386976317,0.0,0.0,10.0
2018-09-02 21:00:00-03:00,0.56,135.0,17.1,91,923.9408558260263,0.0,0.0,7.0
2018-09-02 22:00:00-03:00,0.83,135.0,16.8,92,923.4246038844474,0.0,0.0,10.0
2018-09-02 23:00:00-03:00,1.11,135.0,17.3,91,924.339395168714,0.0,0.0,7.0
2018-09-03 00:00:00-03:00,1.67,225.0,16.8,95,924.6220445683224,1.0,0.0,10.0
2018-09-03 01:00:00-03:00,0.83,202.5,16.4,96,923.8381150205626,0.0,0.0,
2018-09-03 02:00:00-03:00,0.56,202.5,15.9,96,922.9208631043815,0.0,0.0,
2018-09-03 03:00:00-03:00,0.0,202.5,15.3,96,921.7369664513587,0.0,0.0,
2018-09-03 04:00:00-03:00,0.28,202.5,15.5,96,922.2862605878094,0.0,0.0,
2018-09-03 05:00:00-03:00,0.83,202.5,16.1,97,922.5689099874178,0.0,0.0,
2018-09-03 06:00:00-03:00,0.56,225.0,16.4,97,922.7182370186052,0.0,0.0,
2018-09-03 07:00:00-03:00,0.56,225.0,18.7,83,923.0142106500001,0.0,0.3,8.0
2018-09-03 08:00:00-03:00,1.39,0.0,21.9,65,922.8629590894737,0.0,0.9,9.0
2018-09-03 09:00:00-03:00,2.22,337.5,24.0,57,923.1404385085657,0.0,1.0,1.0
2018-09-03 10:00:00-03:00,2.5,292.5,25.3,53,922.6360817486843,0.0,1.0,1.0
2018-09-03 11:00:00-03:00,2.22,292.5,25.2,51,922.2948543457895,0.0,0.2,1.0
2018-09-03 12:00:00-03:00,3.33,292.5,21.9,71,922.2527653540068,0.5,0.3,10.0
2018-09-03 13:00:00-03:00,3.89,292.5,21.8,72,921.3683786758224,0.0,0.3,10.0
2018-09-03 14:00:00-03:00,3.89,292.5,21.4,71,921.1631342491972,0.0,0.3,10.0
2018-09-03 15:00:00-03:00,4.17,292.5,20.4,72,921.2235305619869,0.0,0.1,10.0
2018-09-03 16:00:00-03:00,4.17,292.5,19.8,69,921.5345163453948,0.0,0.1,10.0
2018-09-03 17:00:00-03:00,4.44,292.5,18.2,74,922.2019024971514,0.0,0.0,10.0
2018-09-03 18:00:00-03:00,4.44,292.5,17.2,70,921.9966059148159,0.0,0.0,10.0
2018-09-03 19:00:00-03:00,4.44,292.5,15.4,77,922.4436963711513,0.1,0.0,10.0
2018-09-03 20:00:00-03:00,4.17,292.5,14.6,77,922.815308821737,0.0,0.0,10.0
2018-09-03 21:00:00-03:00,3.61,270.0,14.2,78,922.9362405292106,0.0,0.0,8.0
2018-09-03 22:00:00-03:00,3.06,292.5,13.4,74,922.8033093286183,0.0,0.0,2.0
2018-09-03 23:00:00-03:00,3.61,292.5,13.2,76,922.6129966472861,0.0,0.0,0.0
2018-09-04 00:00:00-03:00,3.89,292.5,12.7,78,922.2747533665854,0.0,0.0,8.0
2018-09-04 01:00:00-03:00,4.17,292.5,12.6,79,921.6698653490427,0.0,0.0,
2018-09-04 02:00:00-03:00,3.89,292.5,12.0,80,921.198299699921,0.0,0.0,
2018-09-04 03:00:00-03:00,4.17,292.5,11.9,79,920.7267340507992,0.0,0.0,
2018-09-04 04:00:00-03:00,3.89,292.5,12.0,77,921.055102612204,0.0,0.0,
2018-09-04 05:00:00-03:00,3.61,292.5,11.9,78,921.1168264367665,0.0,0.0,
2018-09-04 06:00:00-03:00,3.06,292.5,12.4,77,921.9784844718552,0.0,0.1,
2018-09-04 07:00:00-03:00,3.33,292.5,13.2,75,922.7036563111085,0.0,0.4,7.0
2018-09-04 08:00:00-03:00,3.33,270.0,15.0,68,923.1750021859244,0.0,1.0,10.0
2018-09-04 09:00:00-03:00,3.33,270.0,15.6,67,923.3501571138848,0.0,0.7,5.0
2018-09-04 10:00:00-03:00,3.06,292.5,17.0,62,923.2594192164967,0.0,0.5,9.0
2018-09-04 11:00:00-03:00,2.22,225.0,17.0,68,923.1718613109078,0.0,0.3,10.0
2018-09-04 12:00:00-03:00,3.06,202.5,14.3,90,923.0691717298027,0.1,0.1,10.0
2018-09-04 13:00:00-03:00,2.5,180.0,13.4,87,922.9544522314145,0.7,0.0,10.0
2018-09-04 14:00:00-03:00,2.78,180.0,13.4,86,922.9997951022534,0.0,0.0,10.0
2018-09-04 15:00:00-03:00,2.22,180.0,14.0,86,923.8397342492963,0.3,0.0,10.0
2018-09-04 16:00:00-03:00,2.78,180.0,12.6,92,924.4169344849344,1.7,0.0,10.0
2018-09-04 17:00:00-03:00,3.06,180.0,12.0,87,925.4654023618225,0.0,0.0,10.0
2018-09-04 18:00:00-03:00,2.22,180.0,11.8,89,925.9972053977565,0.1,0.0,10.0
2018-09-04 19:00:00-03:00,1.67,180.0,11.9,88,926.6467840540657,0.0,0.0,10.0
2018-09-04 20:00:00-03:00,1.39,180.0,11.6,89,927.3418989919737,0.1,0.0,8.0
2018-09-04 21:00:00-03:00,1.67,180.0,11.6,90,928.021860522819,0.0,0.0,5.0
2018-09-04 22:00:00-03:00,1.39,180.0,11.6,90,927.8737107205264,0.0,0.0,9.0
2018-09-04 23:00:00-03:00,1.11,180.0,11.7,88,928.1396165848026,0.0,0.0,7.0
2018-09-05 00:00:00-03:00,1.67,180.0,11.7,87,927.8515421551776,0.0,0.0,9.0
2018-09-05 01:00:00-03:00,1.39,180.0,11.4,87,927.6967900939737,0.1,0.0,
2018-09-05 02:00:00-03:00,1.94,180.0,10.8,89,927.5420380327697,0.0,0.0,
2018-09-05 03:00:00-03:00,1.39,180.0,10.8,89,927.3872859715659,0.0,0.0,
2018-09-05 04:00:00-03:00,1.39,180.0,10.6,89,927.4991786472038,0.0,0.0,
2018-09-05 05:00:00-03:00,1.11,180.0,10.8,89,927.7443936912631,0.0,0.0,
2018-09-05 06:00:00-03:00,1.67,180.0,10.7,89,928.6562205774276,0.0,0.2,
2018-09-05 07:00:00-03:00,1.67,180.0,12.1,82,929.8375501139606,0.0,0.9,1.0
2018-09-05 08:00:00-03:00,2.22,180.0,12.0,85,930.3430325679277,0.0,0.2,7.0
2018-09-05 09:00:00-03:00,1.67,180.0,12.8,84,931.0383409165955,0.0,0.0,10.0
2018-09-05 10:00:00-03:00,2.22,157.5,13.7,90,931.0230962370396,0.1,0.3,10.0
2018-09-05 11:00:00-03:00,2.78,157.5,15.1,79,930.696202961921,0.0,0.4,10.0
2018-09-05 12:00:00-03:00,2.5,157.5,13.1,91,930.5327693632896,0.1,0.2,9.0
2018-09-05 13:00:00-03:00,2.22,157.5,14.5,83,929.8680047025988,1.0,0.5,10.0
2018-09-05 14:00:00-03:00,1.94,135.0,14.6,79,929.8527774082797,0.0,0.2,9.0
2018-09-05 15:00:00-03:00,1.94,135.0,12.8,92,930.2100687700164,0.2,0.1,10.0
2018-09-05 16:00:00-03:00,1.94,135.0,12.8,85,930.6699128041187,0.0,0.2,10.0
2018-09-05 17:00:00-03:00,1.67,135.0,12.4,85,930.6851509642106,0.0,0.1,8.0
2018-09-05 18:00:00-03:00,1.67,135.0,12.2,87,931.0273128235855,0.0,0.0,8.0
2018-09-05 19:00:00-03:00,1.39,135.0,11.4,91,932.1674965174342,0.0,0.0,10.0
2018-09-05 20:00:00-03:00,1.11,135.0,10.9,92,932.4334893078948,0.0,0.0,2.0
2018-09-05 21:00:00-03:00,1.11,135.0,10.6,93,932.4792820217368,0.0,0.0,0.0
2018-09-05 22:00:00-03:00,0.83,135.0,10.4,93,932.5098104976316,0.0,0.0,0.0
2018-09-05 23:00:00-03:00,0.56,135.0,10.6,93,932.2437959756252,0.0,0.0,0.0
2018-09-06 00:00:00-03:00,0.83,135.0,9.9,92,930.9216460663818,0.0,0.0,10.0
2018-09-06 01:00:00-03:00,0.28,135.0,9.1,94,930.5327527360857,0.0,0.0,
2018-09-06 02:00:00-03:00,0.0,135.0,8.6,94,930.1438594057896,0.0,0.0,
2018-09-06 03:00:00-03:00,0.56,135.0,8.7,95,929.8882884439147,0.0,0.0,
2018-09-06 04:00:00-03:00,0.56,135.0,8.4,95,930.4326516925657,0.1,0.0,
2018-09-06 05:00:00-03:00,0.28,135.0,8.2,96,931.1103373096381,0.0,0.0,
2018-09-06 06:00:00-03:00,0.83,135.0,9.5,96,931.7880229267105,0.0,0.4,
2018-09-06 07:00:00-03:00,2.22,90.0,12.8,79,932.3768032366282,0.0,1.0,0.0
2018-09-06 08:00:00-03:00,3.06,67.5,12.9,78,932.9807478193816,0.0,0.2,1.0
2018-09-06 09:00:00-03:00,3.33,22.5,14.2,73,933.0526459728849,0.0,0.5,10.0
2018-09-06 10:00:00-03:00,3.06,22.5,16.8,60,932.6492294046515,0.0,1.0,10.0
2018-09-06 11:00:00-03:00,2.22,67.5,18.6,55,931.8622986846713,0.0,1.0,1.0
2018-09-06 12:00:00-03:00,2.78,67.5,19.5,54,931.0907908429244,0.0,1.0,0.0
2018-09-06 13:00:00-03:00,2.22,112.5,18.8,62,930.232220574839,0.0,1.0,1.0
2018-09-06 14:00:00-03:00,2.78,112.5,18.9,64,929.9358992387073,0.0,1.0,1.0
2018-09-06 15:00:00-03:00,2.5,112.5,18.0,70,929.6091406991745,0.0,1.0,0.0
2018-09-06 16:00:00-03:00,1.94,112.5,15.4,81,929.8486629600001,0.0,0.8,1.0
2018-09-06 17:00:00-03:00,1.94,112.5,13.8,86,930.4150524180887,0.1,0.0,6.0
2018-09-06 18:00:00-03:00,1.94,135.0,13.1,88,930.7876449614014,0.0,0.0,10.0
2018-09-06 19:00:00-03:00,1.39,112.5,13.3,85,930.8181256278947,0.0,0.0,10.0
2018-09-06 20:00:00-03:00,1.94,90.0,13.0,83,931.6312269821744,0.0,0.0,10.0
2018-09-06 21:00:00-03:00,2.22,90.0,13.1,84,931.7794593643422,0.0,0.0,10.0
2018-09-06 22:00:00-03:00,2.22,90.0,12.6,87,931.6617337265229,0.0,0.0,10.0
2018-09-06 23:00:00-03:00,1.39,67.5,12.1,91,931.4720164895527,0.0,0.0,6.0
2018-09-07 00:00:00-03:00,1.94,90.0,12.2,91,931.1673268359476,0.0,0.0,10.0
2018-09-07 01:00:00-03:00,1.94,67.5,12.8,89,930.5959924455002,0.0,0.0,
2018-09-07 02:00:00-03:00,2.5,45.0,13.2,87,929.8913356866317,0.0,0.0,
2018-09-07 03:00:00-03:00,3.33,45.0,13.4,87,929.4533236646054,0.0,0.0,
2018-09-07 04:00:00-03:00,3.61,45.0,13.3,87,929.8152458531055,0.0,0.0,
2018-09-07 05:00:00-03:00,2.78,45.0,13.1,88,930.5771351468685,0.0,0.0,
2018-09-07 06:00:00-03:00,3.06,45.0,13.2,85,931.3390244406315,0.0,0.0,
2018-09-07 07:00:00-03:00,3.61,45.0,14.4,78,931.8709926363159,0.0,0.4,10.0
2018-09-07 08:00:00-03:00,2.78,45.0,16.7,69,932.132610199944,0.0,1.0,10.0
2018-09-07 09:00:00-03:00,2.78,67.5,18.0,66,932.1434687868948,0.0,1.0,0.0
2018-09-07 10:00:00-03:00,2.22,67.5,20.1,58,931.7554794432041,0.0,1.0,0.0
2018-09-07 11:00:00-03:00,1.94,67.5,22.1,51,930.8206314484737,0.0,1.0,0.0
2018-09-07 12:00:00-03:00,1.67,90.0,24.6,39,929.9012519682238,0.0,1.0,0.0
2018-09-07 13:00:00-03:00,1.39,22.5,25.6,35,928.8339791179244,0.0,1.0,0.0
2018-09-07 14:00:00-03:00,1.39,157.5,24.6,48,928.3288508881581,0.0,1.0,0.0
2018-09-07 15:00:00-03:00,1.94,135.0,24.6,51,928.1503551549574,0.0,1.0,0.0
2018-09-07 16:00:00-03:00,1.94,135.0,20.4,68,928.2111947912862,0.1,1.0,0.0
2018-09-07 17:00:00-03:00,1.39,157.5,16.4,84,928.8228293282566,0.0,0.2,0.0
2018-09-07 18:00:00-03:00,1.11,135.0,15.0,89,929.2560550582107,0.0,0.0,0.0
2018-09-07 19:00:00-03:00,0.83,157.5,14.4,91,929.8486629600001,0.0,0.0,0.0
2018-09-07 20:00:00-03:00,0.83,157.5,14.1,91,930.0120574418486,0.0,0.0,8.0
2018-09-07 21:00:00-03:00,0.28,157.5,13.4,91,930.3693444572763,0.0,0.0,4.0
2018-09-07 22:00:00-03:00,0.0,157.5,12.3,90,930.3998164311514,0.0,0.0,5.0
2018-09-07 23:00:00-03:00,0.28,157.5,11.7,95,929.7959522551184,0.0,0.0,0.0
2018-09-08 00:00:00-03:00,0.0,157.5,11.3,95,929.4692466826581,0.0,0.0,0.0
2018-09-08 01:00:00-03:00,0.28,157.5,11.0,95,928.7425740049341,0.0,0.0,
2018-09-08 02:00:00-03:00,0.28,157.5,11.6,95,928.1492236956317,0.0,0.0,
2018-09-08 03:00:00-03:00,0.83,157.5,12.1,95,928.2224852284343,0.0,0.0,
2018-09-08 04:00:00-03:00,0.83,135.0,12.5,94,928.562391498079,0.0,0.0,
2018-09-08 05:00:00-03:00,0.56,112.5,12.6,93,929.4355872414079,0.0,0.0,
2018-09-08 06:00:00-03:00,0.83,112.5,13.1,93,930.1754606163158,0.0,0.0,
2018-09-08 07:00:00-03:00,0.83,112.5,14.1,89,930.661492669954,0.0,0.5,9.0
2018-09-08 08:00:00-03:00,1.94,90.0,15.9,83,930.912112564737,0.0,0.2,10.0
2018-09-08 09:00:00-03:00,1.94,67.5,17.9,70,930.9383005842732,0.0,1.0,9.0
2018-09-08 10:00:00-03:00,1.94,67.5,20.0,62,930.7596440376317,0.0,1.0,0.0
2018-09-08 11:00:00-03:00,1.94,67.5,22.8,50,929.9164857820066,0.0,1.0,0.0
2018-09-08 12:00:00-03:00,1.67,67.5,24.4,43,928.849197719625,0.0,1.0,0.0
2018-09-08 13:00:00-03:00,1.94,135.0,23.5,58,928.1239498199606,0.0,1.0,0.0
2018-09-08 14:00:00-03:00,2.22,112.5,21.2,66,927.8429970331974,0.0,1.0,0.0
2018-09-08 15:00:00-03:00,2.22,112.5,19.6,73,927.5620529390527,0.0,1.0,0.0
2018-09-08 16:00:00-03:00,2.22,157.5,16.4,87,927.9950309293816,0.0,0.5,0.0
2018-09-08 17:00:00-03:00,1.94,135.0,15.4,91,928.4281045385133,0.0,0.0,10.0
2018-09-08 18:00:00-03:00,1.67,135.0,15.0,90,929.0510757564475,0.0,0.0,10.0
2018-09-08 19:00:00-03:00,1.67,135.0,15.0,86,929.5980256799803,0.0,0.0,10.0
2018-09-08 20:00:00-03:00,1.11,135.0,14.8,86,930.0729840043618,0.0,0.0,10.0
2018-09-08 21:00:00-03:00,1.11,135.0,14.6,88,930.0009576347369,0.0,0.0,10.0
2018-09-08 22:00:00-03:00,1.11,135.0,14.6,86,930.2668634990132,0.0,0.0,10.0
2018-09-08 23:00:00-03:00,0.83,112.5,14.0,88,929.7350517704607,0.0,0.0,10.0
2018-09-09 00:00:00-03:00,0.56,112.5,13.4,93,929.2862261311186,0.0,0.0,10.0
2018-09-09 01:00:00-03:00,0.28,112.5,12.7,93,928.4374333865131,0.0,0.0,
2018-09-09 02:00:00-03:00,0.0,112.5,11.8,95,927.9886077471712,0.0,0.0,
2018-09-09 03:00:00-03:00,0.28,112.5,12.1,96,927.8064268446711,0.0,0.0,
2018-09-09 04:00:00-03:00,0.56,112.5,12.7,95,928.0242130474344,0.0,0.0,
2018-09-09 05:00:00-03:00,1.11,90.0,13.2,94,928.5086439870395,0.0,0.0,
2018-09-09 06:00:00-03:00,1.11,90.0,14.1,92,929.393042031908,0.0,0.0,
2018-09-09 07:00:00-03:00,1.94,90.0,14.9,87,929.9857281672632,0.0,0.0,10.0
2018-09-09 08:00:00-03:00,1.94,67.5,15.2,82,930.6504819621808,0.0,0.0,10.0
2018-09-09 09:00:00-03:00,2.22,67.5,16.8,72,930.5285592962072,0.0,0.2,10.0
2018-09-09 10:00:00-03:00,2.22,67.5,18.0,69,930.5547951251448,0.0,1.0,7.0
2018-09-09 11:00:00-03:00,1.39,90.0,20.3,61,929.8292777543091,0.0,1.0,6.0
2018-09-09 12:00:00-03:00,1.67,135.0,21.1,62,928.7771800426186,0.0,1.0,0.0
2018-09-09 13:00:00-03:00,1.94,135.0,21.7,60,928.1695730277435,0.0,1.0,0.0
2018-09-09 14:00:00-03:00,2.5,135.0,20.4,64,927.6380481555988,0.0,1.0,0.0
2018-09-09 15:00:00-03:00,2.5,112.5,19.4,70,927.6228491122894,0.0,1.0,1.0
2018-09-09 16:00:00-03:00,2.5,135.0,17.7,77,926.7723599662501,0.0,0.6,0.0
2018-09-09 17:00:00-03:00,2.22,135.0,16.6,80,927.0837369174869,0.0,0.0,0.0
2018-09-09 18:00:00-03:00,1.39,112.5,15.8,81,928.7852133552631,0.0,0.0,10.0
2018-09-09 19:00:00-03:00,1.67,90.0,16.0,81,929.1840069570395,0.0,0.0,10.0
2018-09-09 20:00:00-03:00,1.94,90.0,15.2,83,929.6284759223093,0.0,0.0,10.0
2018-09-09 21:00:00-03:00,1.39,90.0,15.3,84,929.7461863480461,0.0,0.0,10.0
2018-09-09 22:00:00-03:00,1.67,90.0,14.8,86,929.8791218949473,0.0,0.0,10.0
2018-09-09 23:00:00-03:00,2.22,90.0,14.6,84,929.5980256799803,0.0,0.0,10.0
2018-09-10 00:00:00-03:00,1.94,90.0,14.7,85,928.8953862294869,0.0,0.0,10.0
2018-09-10 01:00:00-03:00,1.11,90.0,14.8,81,928.3260691474146,0.0,0.0,
2018-09-10 02:00:00-03:00,1.94,90.0,14.7,81,928.2900415390262,0.0,0.0,
2018-09-10 03:00:00-03:00,1.67,90.0,14.2,84,928.1206915622173,0.0,0.0,
2018-09-10 04:00:00-03:00,1.94,90.0,14.2,86,928.2179863222501,0.0,0.0,
2018-09-10 05:00:00-03:00,1.67,90.0,13.6,87,928.7152481875461,0.0,0.0,
2018-09-10 06:00:00-03:00,0.83,90.0,13.7,89,929.8791218949473,0.0,0.5,
2018-09-10 07:00:00-03:00,1.94,90.0,16.1,78,930.3236364964639,0.0,0.6,0.0
2018-09-10 08:00:00-03:00,3.33,90.0,17.1,71,930.912112564737,0.0,1.0,3.0
2018-09-10 09:00:00-03:00,3.33,67.5,18.3,63,930.6724686072534,0.0,1.0,9.0
2018-09-10 10:00:00-03:00,3.06,67.5,19.7,59,930.1822916811713,0.0,1.0,8.0
2018-09-10 11:00:00-03:00,2.5,67.5,21.0,53,929.2782981355264,0.0,1.0,0.0
2018-09-10 12:00:00-03:00,2.5,67.5,22.8,47,928.1239498199606,0.0,1.0,0.0
2018-09-10 13:00:00-03:00,2.5,90.0,23.5,53,926.7192728123289,0.0,1.0,0.0
2018-09-10 14:00:00-03:00,2.5,135.0,20.5,65,926.4231818305857,0.0,1.0,0.0
2018-09-10 15:00:00-03:00,2.78,135.0,18.7,72,926.4687268048028,0.0,1.0,0.0
2018-09-10 16:00:00-03:00,2.22,135.0,17.1,80,926.4876556480264,0.0,0.7,0.0
2018-09-10 17:00:00-03:00,2.22,135.0,16.2,85,927.1710883733882,0.0,0.0,8.0
2018-09-10 18:00:00-03:00,1.94,135.0,16.3,83,927.5128699307074,0.0,0.0,10.0
2018-09-10 19:00:00-03:00,1.39,112.5,15.9,86,928.0597524864475,0.0,0.0,10.0
2018-09-10 20:00:00-03:00,1.39,112.5,16.0,83,928.473727746296,0.0,0.0,10.0
2018-09-10 21:00:00-03:00,1.94,112.5,15.6,81,928.7243650263158,0.0,0.0,10.0
2018-09-10 22:00:00-03:00,1.67,135.0,15.2,83,928.7395771085527,0.0,0.0,8.0
2018-09-10 23:00:00-03:00,1.67,112.5,15.0,83,928.473727746296,0.0,0.0,10.0
2018-09-11 00:00:00-03:00,1.67,90.0,14.8,84,927.9306936321414,0.0,0.0,8.0
2018-09-11 01:00:00-03:00,1.11,112.5,14.5,88,927.1210147811449,0.0,0.0,
2018-09-11 02:00:00-03:00,1.67,112.5,14.1,91,926.5779806669902,0.0,0.0,
2018-09-11 03:00:00-03:00,0.83,90.0,14.2,89,926.0349465528355,0.0,0.0,
2018-09-11 04:00:00-03:00,1.94,90.0,14.4,85,925.8918795439441,0.0,0.0,
2018-09-11 05:00:00-03:00,1.39,90.0,14.1,87,926.148779640316,0.0,0.0,
2018-09-11 06:00:00-03:00,1.11,90.0,14.6,86,927.0722915787929,0.0,0.0,
2018-09-11 07:00:00-03:00,1.94,90.0,15.9,81,927.7673478415265,0.0,0.1,10.0
2018-09-11 08:00:00-03:00,2.22,90.0,17.8,75,928.223081773658,0.0,0.5,10.0
2018-09-11 09:00:00-03:00,1.94,67.5,19.0,67,928.5153929729308,0.0,0.5,10.0
2018-09-11 10:00:00-03:00,2.5,90.0,19.4,68,928.6747164695922,0.0,1.0,5.0
2018-09-11 11:00:00-03:00,1.94,135.0,20.2,61,928.2151962355264,0.0,1.0,10.0
2018-09-11 12:00:00-03:00,2.22,112.5,21.4,56,927.7405269407072,0.0,1.0,2.0
2018-09-11 13:00:00-03:00,2.5,135.0,20.8,61,927.2659228405266,0.0,1.0,4.0
2018-09-11 14:00:00-03:00,2.5,135.0,19.9,60,926.8673248226646,0.0,1.0,5.0
2018-09-11 15:00:00-03:00,2.5,135.0,19.0,66,927.03057153,0.0,1.0,1.0
2018-09-11 16:00:00-03:00,2.5,135.0,17.0,77,927.4938432955264,0.0,0.2,5.0
2018-09-11 17:00:00-03:00,2.5,135.0,16.3,80,927.7027262495724,0.0,0.0,5.0
2018-09-11 18:00:00-03:00,2.22,135.0,15.8,84,928.4433122744408,0.0,0.0,8.0
2018-09-11 19:00:00-03:00,1.67,112.5,15.6,83,929.0206428993553,0.0,0.0,9.0
2018-09-11 20:00:00-03:00,2.22,112.5,15.5,82,929.6852771707697,0.0,0.0,8.0
2018-09-11 21:00:00-03:00,1.67,135.0,15.6,87,929.7877450901053,0.0,0.0,9.0
2018-09-11 22:00:00-03:00,1.67,112.5,15.8,87,929.8902043168223,0.0,0.0,10.0
2018-09-11 23:00:00-03:00,2.5,90.0,15.7,87,929.5939134048554,0.0,0.0,10.0
2018-09-12 00:00:00-03:00,1.94,90.0,15.7,87,929.2874119612106,0.0,0.0,10.0
2018-09-12 01:00:00-03:00,1.94,112.5,15.1,88,928.5809434123028,0.0,0.0,
2018-09-12 02:00:00-03:00,1.94,90.0,15.1,86,928.0077972318157,0.0,0.0,
2018-09-12 03:00:00-03:00,2.78,90.0,15.2,86,927.56797341975,0.0,0.0,
2018-09-12 04:00:00-03:00,2.78,90.0,15.3,84,927.2614719761051,0.0,0.0,
2018-09-12 05:00:00-03:00,3.33,90.0,15.4,83,927.6215823745658,0.0,0.0,
2018-09-12 06:00:00-03:00,2.78,90.0,15.6,81,928.6483046151315,0.0,0.0,
2018-09-12 07:00:00-03:00,3.33,67.5,16.6,77,929.2408342833553,0.0,0.3,10.0
2018-09-12 08:00:00-03:00,3.33,67.5,18.0,70,929.696368285263,0.0,0.3,10.0
2018-09-12 09:00:00-03:00,3.33,67.5,20.0,64,929.9317195957896,0.0,0.7,10.0
2018-09-12 10:00:00-03:00,3.33,67.5,20.2,59,929.4111858730263,0.0,1.0,10.0
2018-09-12 11:00:00-03:00,2.5,67.5,20.4,67,928.93641878625,0.0,1.0,8.0
2018-09-12 12:00:00-03:00,2.5,112.5,21.6,63,927.9606639958422,0.0,1.0,10.0
2018-09-12 13:00:00-03:00,2.5,135.0,19.8,70,927.6645208583883,0.0,0.8,6.0
